ticker,OPT_STRIKE_PX,OPT_EXPIRE_DT,OPT_PUT_CALL,OPT_CONT_SIZE,OPT_UNDL_TICKER,OPT_MULTIPLIER
NVDA US 05/15/26 P270 Equity,270.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P275 Equity,275.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P145 Equity,145.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P150 Equity,150.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P155 Equity,155.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P160 Equity,160.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P165 Equity,165.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P170 Equity,170.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P175 Equity,175.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P177.5 Equity,177.5,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P180 Equity,180.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P182.5 Equity,182.5,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P390 Equity,390.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P400 Equity,400.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P410 Equity,410.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P420 Equity,420.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 C0.5 Equity,0.5,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C1 Equity,1.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C1.5 Equity,1.5,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C2 Equity,2.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C2.5 Equity,2.5,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C3 Equity,3.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 05/15/26 P10 Equity,10.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P12.5 Equity,12.5,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P15 Equity,15.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P17.5 Equity,17.5,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P20 Equity,20.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P22.5 Equity,22.5,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P25 Equity,25.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P30 Equity,30.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P35 Equity,35.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P40 Equity,40.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P280 Equity,280.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P285 Equity,285.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P290 Equity,290.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P295 Equity,295.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P300 Equity,300.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P305 Equity,305.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P310 Equity,310.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P315 Equity,315.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P320 Equity,320.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P325 Equity,325.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P45 Equity,45.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P50 Equity,50.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P55 Equity,55.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P60 Equity,60.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P65 Equity,65.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P70 Equity,70.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P75 Equity,75.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P80 Equity,80.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P85 Equity,85.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 05/15/26 P90 Equity,90.0,2026-05-15,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 C12 Equity,12.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C13 Equity,13.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C14 Equity,14.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C15 Equity,15.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C16 Equity,16.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C17 Equity,17.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C18 Equity,18.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C19 Equity,19.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C20 Equity,20.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C21 Equity,21.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C42 Equity,42.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C43 Equity,43.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C44 Equity,44.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C45 Equity,45.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C46 Equity,46.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C47 Equity,47.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C48 Equity,48.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C49 Equity,49.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C50 Equity,50.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C51 Equity,51.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C92 Equity,92.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C93 Equity,93.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C94 Equity,94.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C95 Equity,95.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C96 Equity,96.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C97 Equity,97.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C98 Equity,98.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C99 Equity,99.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C100 Equity,100.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C101 Equity,101.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C22 Equity,22.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C23 Equity,23.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C24 Equity,24.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C25 Equity,25.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C26 Equity,26.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C27 Equity,27.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C28 Equity,28.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C29 Equity,29.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C30 Equity,30.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C31 Equity,31.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C62 Equity,62.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C63 Equity,63.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C64 Equity,64.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C65 Equity,65.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C66 Equity,66.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C67 Equity,67.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C68 Equity,68.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C69 Equity,69.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C70 Equity,70.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C71 Equity,71.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C3.5 Equity,3.5,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C4 Equity,4.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C4.5 Equity,4.5,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C5 Equity,5.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C6 Equity,6.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C7 Equity,7.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C8 Equity,8.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C9 Equity,9.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C10 Equity,10.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C11 Equity,11.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C72 Equity,72.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C73 Equity,73.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C74 Equity,74.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C75 Equity,75.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C76 Equity,76.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C77 Equity,77.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C78 Equity,78.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C79 Equity,79.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C80 Equity,80.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C81 Equity,81.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C52 Equity,52.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C53 Equity,53.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C54 Equity,54.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C55 Equity,55.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C56 Equity,56.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C57 Equity,57.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C58 Equity,58.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C59 Equity,59.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C60 Equity,60.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C61 Equity,61.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C32 Equity,32.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C33 Equity,33.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C34 Equity,34.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C35 Equity,35.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C36 Equity,36.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C37 Equity,37.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C38 Equity,38.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C39 Equity,39.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C40 Equity,40.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C41 Equity,41.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C82 Equity,82.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C83 Equity,83.0,2026-06-18,Call,100.0,NVDA US,100.0
